Entry	Status	Gene names
Q9UI12	reviewed	ATP6V1H CGI-11
Q9UN37	reviewed	VPS4A VPS4
Q86VR7	reviewed	VSIG10L
P59044	reviewed	NLRP6 NALP6 PYPAF5
P15735	reviewed	PHKG2
Q5H8A3	reviewed	NMS
P80108	reviewed	GPLD1 PIGPLD1
Q9UPV7	reviewed	PHF24 KIAA1045
Q9UNZ2	reviewed	NSFL1C UBXN2C
O60669	reviewed	SLC16A7 MCT2
Q7Z3S9	reviewed	NOTCH2NLA N2N NOTCH2NL
Q15195	reviewed	PLGLA PLGLA1 PLGP2 PRGA
P56715	reviewed	RP1 ORP1
Q969G6	reviewed	RFK
A6NNM3	reviewed	RIMBP3B
Q9H1A7	reviewed	POLR2J3
E7ERA6	reviewed	RNF223
Q9NQG5	reviewed	RPRD1B C20orf77 CREPT
Q9H6W3	reviewed	RIOX1 C14orf169 MAPJD NO66
Q14761	reviewed	PTPRCAP LPAP
Q92781	reviewed	RDH5 HSD17B9 RDH1 SDR9C5
P25398	reviewed	RPS12
Q33E94	reviewed	RFX4
Q8N9B8	reviewed	RASGEF1A
Q8WXF3	reviewed	RLN3 INSL7 RXN3 ZINS4 UNQ6188/PRO20213
Q0VAM2	reviewed	RASGEF1B GPIG4
Q9HCJ3	reviewed	RAVER2 KIAA1579
Q6ZRP7	reviewed	QSOX2 QSCN6L1 SOXN
Q16849	reviewed	PTPRN ICA3 ICA512
O43617	reviewed	TRAPPC3 BET3 CDABP0066
Q96GM8	reviewed	TOE1
P61011	reviewed	SRP54
Q8N755	reviewed	SLC66A3 C2orf22 PQLC3
Q96QR1	reviewed	SCGB3A1 HIN1 PNSP2 UGRP2 UNQ629/PRO1245
Q8TD22	reviewed	SFXN5
P31213	reviewed	SRD5A2
Q16586	reviewed	SGCA ADL DAG2
O43556	reviewed	SGCE ESG UNQ433/PRO840
Q9BXA5	reviewed	SUCNR1 GPR91
Q9NS69	reviewed	TOMM22 TOM22
A4FU49	reviewed	SH3D21 C1orf113
Q96HN2	reviewed	AHCYL2 KIAA0828
Q7Z4S9	reviewed	SH2D6
O75365	reviewed	PTP4A3 PRL3
Q12974	reviewed	PTP4A2 PRL2 PTPCAAX2 BM-008
Q9Y371	reviewed	SH3GLB1 KIAA0491 CGI-61
Q53T94	reviewed	TAF1B
Q9Y289	reviewed	SLC5A6 SMVT
Q9H2X9	reviewed	SLC12A5 KCC2 KIAA1176
O15389	reviewed	SIGLEC5 CD33L2 OBBP2
Q8WZ42	reviewed	TTN
Q15672	reviewed	TWIST1 BHLHA38 TWIST
Q6ZR03	reviewed	
Q658N2	reviewed	WSCD1 KIAA0523
Q6WRX3	reviewed	ZYG11A ZYG11
O95229	reviewed	ZWINT
P60660	reviewed	MYL6
Q86VD1	reviewed	MORC1 MORC
P0DPK4	reviewed	NOTCH2NLC
Q9UBG0	reviewed	MRC2 CLEC13E ENDO180 KIAA0709 UPARAP
Q00722	reviewed	PLCB2
Q8TAE6	reviewed	PPP1R14C KEPI
Q96T49	reviewed	PPP1R16B ANKRD4 KIAA0823
P36873	reviewed	PPP1CC
O00444	reviewed	PLK4 SAK STK18
O60568	reviewed	PLOD3
A6NJZ7	reviewed	RIMBP3C
P30876	reviewed	POLR2B
A6NIE6	reviewed	RRN3P2
Q9BVS4	reviewed	RIOK2 RIO2
P13489	reviewed	RNH1 PRI RNH
Q6ZS11	reviewed	RINL
Q8N122	reviewed	RPTOR KIAA1303 RAPTOR
Q96PZ0	reviewed	PUS7 KIAA1897
Q16825	reviewed	PTPN21 PTPD1
P28827	reviewed	PTPRM PTPRL1
Q9UMZ3	reviewed	PTPRQ
P27635	reviewed	RPL10 DXS648E QM
P18433	reviewed	PTPRA PTPA PTPRL2
P21246	reviewed	PTN HBNF1 NEGF1
A6NIY4	reviewed	SPDYE5
Q9HBM1	reviewed	SPC25 SPBC25 AD024
A1X283	reviewed	SH3PXD2B FAD49 KIAA1295 TKS4
Q07011	reviewed	TNFRSF9 CD137 ILA
Q0VAQ4	reviewed	SMAGP
A0A0A0MT70	reviewed	TRBJ2-6
Q9BXT4	reviewed	TDRD1
Q2MV58	reviewed	TCTN1 TECT1 UNQ9369/PRO34160
Q9H1K6	reviewed	TLNRD1 MESDC1
Q96QE5	reviewed	TEFM C17orf42
Q9BVC6	reviewed	TMEM109
Q96B96	reviewed	TMEM159
Q9NT68	reviewed	TENM2 KIAA1127 ODZ2 TNM2
Q8IY95	reviewed	TMEM192
Q9NUH8	reviewed	TMEM14B
P61086	reviewed	UBE2K HIP2 LIG
Q9ULM3	reviewed	YEATS2 KIAA1197
A0A5B7	reviewed	TRBV29-1 TCRBV4S1A1T
A0A0A6YYC5	reviewed	TRAV14DV4
A0A589	reviewed	TRBV4-3 TCRBV7S2A1N4T
Q9NZI7	reviewed	UBP1 LBP1
Q6AW86	reviewed	ZNF324B
Q9P2H5	reviewed	USP35 KIAA1372 USP34
P57075	reviewed	UBASH3A STS2
Q9H171	reviewed	ZBP1 C20orf183 DLM1
O15209	reviewed	ZBTB22 BING1 ZBTB22A ZNF297
Q6UY13	reviewed	UNQ5830/PRO19650/PRO19816
Q9HAC8	reviewed	UBTD1
Q9Y2G7	reviewed	ZFP30 KIAA0961 ZNF745
Q8WV99	reviewed	ZFAND2B AIRAPL
P07477	reviewed	PRSS1 TRP1 TRY1 TRYP1
Q8IZJ1	reviewed	UNC5B P53RDL1 UNC5H2 UNQ1883/PRO4326
Q8N972	reviewed	ZNF709
Q9GZX5	reviewed	ZNF350 ZBRK1
Q6ZWC4	reviewed	
Q6ECI4	reviewed	ZNF470 CZF1
A8K554	reviewed	ZNF815P ZNF815
Q9Y3S2	reviewed	ZNF330 NOA36
Q8IWY8	reviewed	ZSCAN29 ZNF690
Q86W11	reviewed	ZSCAN30 ZNF397OS
P38606	reviewed	ATP6V1A ATP6A1 ATP6V1A1 VPP2
Q6ZRN7	reviewed	
Q9UI25	reviewed	PRO0461
A0M8Q6	reviewed	IGLC7
O95214	reviewed	LEPROTL1 My047 UNQ577/PRO1139
Q7Z4Q2	reviewed	HEATR3
Q9BYH8	reviewed	NFKBIZ IKBZ INAP MAIL
Q7Z7F0	reviewed	KHDC4 BLOM7 KIAA0907 SNORA80EHG
P43364	reviewed	MAGEA11 MAGE11
Q12907	reviewed	LMAN2 C5orf8
P43366	reviewed	MAGEB1 MAGEL1 MAGEXP
Q6UXK2	reviewed	ISLR2 KIAA1465 LINX UNQ1885/PRO4329
B1AKI9	reviewed	ISM1 C20orf82 ISM
Q9HAT1	reviewed	LMAN1L ERGL UNQ2784/PRO7174
Q9Y5V3	reviewed	MAGED1 NRAGE PP2250 PRO2292
Q96S06	reviewed	LMF1 C16orf26 TMEM112 HMFN1876 JFP11
Q6ZMV9	reviewed	KIF6 C6orf102
Q9Y6N6	reviewed	LAMC3
O15225	reviewed	INE1 DXS6974E
P17252	reviewed	PRKCA PKCA PRKACA
Q13434	reviewed	MKRN4P MKRN4 MKRNP5 RNF64 ZNF127L1
O00453	reviewed	LST1 B144
Q9NVM9	reviewed	INTS13 ASUN C12orf11 GCT1
Q92813	reviewed	DIO2 ITDI2 TXDI2
Q9HAT8	reviewed	PELI2
O00459	reviewed	PIK3R2
O95644	reviewed	NFATC1 NFAT2 NFATC
O94832	reviewed	MYO1D KIAA0727
Q2QL34	reviewed	MPV17L
A0A1B0GUJ8	reviewed	PNMA8C
Q8N490	reviewed	PNKD KIAA1184 MR1 TAHCCP2 FKSG19 UNQ2491/PRO5778
Q8N9U9	reviewed	SPANXA2-OT1 CXorf18
Q96A61	reviewed	TRIM52 RNF102
P35321	reviewed	SPRR1A
Q6PJ69	reviewed	TRIM65
O43715	reviewed	TRIAP1 15E1.1 HSPC132
Q7Z698	reviewed	SPRED2
A0A1B0GTR4	reviewed	SPRR5
P01242	reviewed	GH2
Q15650	reviewed	TRIP4
Q92599	reviewed	SEPTIN8 KIAA0202 SEPT8
P26639	reviewed	TARS1 TARS
Q9UJA5	reviewed	TRMT6 KIAA1153 TRM6 CGI-09
Q9H254	reviewed	SPTBN4 KIAA1642 SPTBN3
Q16799	reviewed	RTN1 NSP
P59541	reviewed	TAS2R30 TAS2R47
Q5QGT7	reviewed	RTP2 Z3CXXC2
Q9NQF3	reviewed	SERHL SERHL2
Q5MJ10	reviewed	SPANXN2
A8MV23	reviewed	SERPINE3
Q15031	reviewed	LARS2 KIAA0028
Q9BX66	reviewed	SORBS1 KIAA0894 KIAA1296 SH3D5
P23510	reviewed	TNFSF4 TXGP1
Q4G0T1	reviewed	
Q14542	reviewed	SLC29A2 DER12 ENT2 HNP36
Q15428	reviewed	SF3A2 SAP62
P36952	reviewed	SERPINB5 PI5
P0DKV0	reviewed	SPATA31C1 FAM75C1
A0A1B0GUA5	reviewed	SMIM32
Q9HCJ0	reviewed	TNRC6C KIAA1582
P0DKX4	reviewed	SMIM18
Q9NQ40	reviewed	SLC52A3 C20orf54 RFT2 RFVT3
Q7Z7L1	reviewed	SLFN11
Q15526	reviewed	SURF1 SURF-1
P48029	reviewed	SLC6A8
P62314	reviewed	SNRPD1
Q96S37	reviewed	SLC22A12 OATL4 URAT1 UNQ6453/PRO34004
Q6PIV7	reviewed	SLC25A34
Q8TBP6	reviewed	SLC25A40 MCFP
Q9Y6Y8	reviewed	SEC23IP MSTP053
Q96H78	reviewed	SLC25A44 KIAA0446
Q6PCB7	reviewed	SLC27A1 ACSVL5 FATP1
P46977	reviewed	STT3A ITM1 TMC
Q9P2J2	reviewed	IGSF9 IGSF9A KIAA1355 NRT1
Q9NSJ1	reviewed	ZNF355P ZNF834 PRED65
Q96MM3	reviewed	ZFP42 REX1 ZNF754
Q8TBC5	reviewed	ZSCAN18 ZNF447
Q96AW1	reviewed	VOPP1 ECOP GASP
Q9H313	reviewed	TTYH1
O95498	reviewed	VNN2
Q8N9W7	reviewed	
O95248	reviewed	SBF1 MTMR5
P07738	reviewed	BPGM
Q7Z4H8	reviewed	POGLUT3 KDELC2 UNQ1904/PRO4350
P61575	reviewed	ERVK-8
Q3MIN7	reviewed	RGL3
O43665	reviewed	RGS10
Q5TCZ1	reviewed	SH3PXD2A FISH KIAA0418 SH3MD1 TKS5
O76094	reviewed	SRP72
Q96GW9	reviewed	MARS2
Q13296	reviewed	SCGB2A2 MGB1 UGB2
Q9H106	reviewed	SIRPD PTPNS1L2
Q9H5K3	reviewed	POMK SGK196
Q8WVK7	reviewed	SKA2 FAM33A
O95470	reviewed	SGPL1 KIAA1252
Q96B49	reviewed	TOMM6 OBTP TOM6
Q8N4H5	reviewed	TOMM5 C9orf105 TOM5
Q969P6	reviewed	TOP1MT
Q92777	reviewed	SYN2
Q9BWW4	reviewed	SSBP3 SSDP SSDP1
O75486	reviewed	SUPT3H SPT3
Q6ZNX1	reviewed	SHLD3 FLJ26957 RINN1
Q86V20	reviewed	SHLD2 FAM35A RINN2
Q9Y6B6	reviewed	SAR1B SARA2 SARB
Q68CL5	reviewed	TPGS2 C18orf10 HMFN0601 L17
Q15572	reviewed	TAF1C
Q6UWL2	reviewed	SUSD1 UNQ2438/PRO4999
Q15797	reviewed	SMAD1 BSP1 MADH1 MADR1
Q8N7X8	reviewed	SIGLECL1 C19orf75
Q13485	reviewed	SMAD4 DPC4 MADH4
P06702	reviewed	S100A9 CAGB CFAG MRP14
Q96A98	reviewed	PTH2 TIP39 TIPF39
A6NGC4	reviewed	TLCD2
Q9UKI8	reviewed	TLK1 KIAA0137
Q04727	reviewed	TLE4 GRG4 KIAA1261
Q6PF06	reviewed	TRMT10B RG9MTD3
O75204	reviewed	TMEM127
B3SHH9	reviewed	TMEM114
Q9BTD3	reviewed	TMEM121 HHOLE
P22105	reviewed	TNXB HXBL TNX TNXB1 TNXB2 XB
B4DJY2	reviewed	TMEM233 IFITMD2
Q99973	reviewed	TEP1 TLP1 TP1
Q96LR5	reviewed	UBE2E2 UBCH8
P50607	reviewed	TUB
Q6VEQ5	reviewed	WASH2P FAM39B
Q15154	reviewed	PCM1
O96033	reviewed	MOCS2 MOCO1
P42857	reviewed	NSG1 D4S234 NEEP21
Q5PT55	reviewed	SLC10A5
Q9NQX4	reviewed	MYO5C
A6NGR9	reviewed	MROH6 C8orf73
Q5TFE4	reviewed	NT5DC1 NT5C2L1 LP2642
Q7Z406	reviewed	MYH14 KIAA2034 FP17425
Q9NRF8	reviewed	CTPS2
P78332	reviewed	RBM6 DEF3
Q12913	reviewed	PTPRJ DEP1
Q96EB6	reviewed	SIRT1 SIR2L1
Q9P2T0	reviewed	THEG
Q96H72	reviewed	SLC39A13 ZIP13
Q6U841	reviewed	SLC4A10 NBCN2 NCBE
Q6P4A7	reviewed	SFXN4 BCRM1
Q9H9B4	reviewed	SFXN1
Q9C0K1	reviewed	SLC39A8 BIGM103 ZIP8 PP3105
O43765	reviewed	SGTA SGT SGT1
P63208	reviewed	SKP1 EMC19 OCP2 SKP1A TCEB1L
Q8N5H7	reviewed	SH2D3C NSP3 UNQ272/PRO309/PRO34088
Q08AF3	reviewed	SLFN5
Q9NYW1	reviewed	TAS2R9
Q96RI8	reviewed	TAAR6 TA4 TAR4 TRAR4
Q96RI9	reviewed	TAAR9 TA3 TAR3 TRAR3
P00750	reviewed	PLAT
Q92750	reviewed	TAF4B TAF2C2 TAFII105
Q14BN4	reviewed	SLMAP KIAA1601 SLAP UNQ1847/PRO3577
Q96LC7	reviewed	SIGLEC10 SLG2 UNQ477/PRO940
Q8N434	reviewed	SVOPL
O95900	reviewed	TRUB2
P01266	reviewed	TG
Q8IZC4	reviewed	RTKN2 PLEKHK1
P61812	reviewed	TGFB2
A6NKG5	reviewed	RTL1 MAR1 MART1 PEG11
Q5HYW3	reviewed	RTL5 KIAA2001 RGAG4
Q13190	reviewed	STX5 STX5A
Q9GZN2	reviewed	TGIF2
P59544	reviewed	TAS2R50
Q15583	reviewed	TGIF1 TGIF
P59540	reviewed	TAS2R46
Q08629	reviewed	SPOCK1 SPOCK TIC1 TICN1
Q5T5C0	reviewed	STXBP5 LLGL3
A6NER0	reviewed	TBC1D3F TBC1D3E
P78371	reviewed	CCT2 99D8.1 CCTB
P17987	reviewed	TCP1 CCT1 CCTA
Q8NAT2	reviewed	TDRD5 TUDOR3
Q9Y4G6	reviewed	TLN2 KIAA0320
P28347	reviewed	TEAD1 TCF13 TEF1
Q6NUS6	reviewed	TCTN3 C10orf61 TECT3 PSEC0041 UNQ1881/PRO4324
O43711	reviewed	TLX3 HOX11L2
Q9NZ63	reviewed	C9orf78 HCA59
O60235	reviewed	TMPRSS11D HAT
Q6UXP3	reviewed	TMEM14EP TMEM14E UNQ9344/PRO34067
A2RU30	reviewed	TESPA1 KIAA0748 HSPC257
Q8TC26	reviewed	TMEM163
A6NFC5	reviewed	TMEM235
Q9NPG8	reviewed	ZDHHC4 ZNF374 DC1 UNQ5787/PRO19576
Q5XG85	reviewed	
Q9BSR8	reviewed	YIPF4 Nbla11189
Q969M3	reviewed	YIPF5 FINGER5 YIP1A PP12723 SB140 UNQ3123/PRO10275
O14980	reviewed	XPO1 CRM1
Q96QU8	reviewed	XPO6 KIAA0370 RANBP20
Q16222	reviewed	UAP1 SPAG2
Q9H347	reviewed	UBQLN3
O43396	reviewed	TXNL1 TRP32 TXL TXNL
Q04323	reviewed	UBXN1 SAKS1
P46937	reviewed	YAP1 YAP65
Q5VSD8	reviewed	
Q9P1Z0	reviewed	ZBTB4 KIAA1538
Q8WW36	reviewed	ZCCHC13
Q9C0B9	reviewed	ZCCHC2 C18orf49 KIAA1744
Q504Y3	reviewed	ZCWPW2
Q6NUS8	reviewed	UGT3A1
Q9NYG2	reviewed	ZDHHC3 HSD49
Q9Y6X8	reviewed	ZHX2 AFR1 KIAA0854 RAF
Q86SM5	reviewed	MRGPRG GPR169 MRGG
A6NEC2	reviewed	NPEPPSL1
Q96NL6	reviewed	SCLT1 SAP1
O60939	reviewed	SCN2B UNQ326/PRO386
Q96T23	reviewed	RSF1 HBXAP XAP8
Q5BKX6	reviewed	SLC45A4 KIAA1126
Q6P5W5	reviewed	SLC39A4 ZIP4
Q9BYT1	reviewed	SLC17A9 C20orf59
Q99584	reviewed	S100A13
P62318	reviewed	SNRPD3
P51532	reviewed	SMARCA4 BAF190A BRG1 SNF2B SNF2L4
Q86WA9	reviewed	SLC26A11
O75886	reviewed	STAM2 HBP
Q8ND04	reviewed	SMG8 ABC2 C17orf71
H3BR10	reviewed	SMLR1
P21583	reviewed	KITLG MGF SCF
A0A286YFB4	reviewed	SCYGR2 KRTAP28-2
Q71RC9	reviewed	SMIM5 C17orf109
A0A286YEV6	reviewed	SCYGR4 KRTAP28-4
A0A286YF77	reviewed	SCYGR6 KRTAP28-6
A0A286YFG1	reviewed	SCYGR8 KRTAP28-8
P10646	reviewed	TFPI LACI TFPI1
Q86VY9	reviewed	TMEM200A KIAA1913 HBE61
Q12816	reviewed	TRO KIAA1114 MAGED3
P13726	reviewed	F3
P07437	reviewed	TUBB TUBB5 OK/SW-cl.56
Q9NZ71	reviewed	RTEL1 C20orf41 KIAA1088 NHL
Q6ZR62	reviewed	RTL4 MAR3 MART4 ZCCHC16
Q5JNZ5	reviewed	RPS26P11 RPS26L1
Q86UD7	reviewed	TBC1D26
P09234	reviewed	SNRPC
A0A075B6Y3	reviewed	TRAJ3
Q04725	reviewed	TLE2
O00206	reviewed	TLR4
Q6UXF1	reviewed	TMEM108 KIAA1690 RTLN UNQ1875/PRO4318
Q9NV12	reviewed	TMEM140
Q16473	reviewed	TNXA XA
Q96S53	reviewed	TESK2
Q8WVE6	reviewed	TMEM171
Q8WUU8	reviewed	TMEM174
Q8WY98	reviewed	TMEM234 C1orf91 PP1065 UNQ548/PRO1105
Q6P9G4	reviewed	TMEM154
Q8N614	reviewed	TMEM156
A5PLL7	reviewed	TMEM189 KUA
Q9Y548	reviewed	YIPF1
A6NC05	reviewed	C5orf63
Q969T4	reviewed	UBE2E3 UBCE4 UBCH9
O14607	reviewed	UTY KDM6C
Q9BZS9	reviewed	PNAS-138
Q6ZN79	reviewed	ZNF705A
Q8N427	reviewed	NME8 SPTRX2 TXNDC3
Q8IWB7	reviewed	WDFY1 FENS1 KIAA1435 WDF1 ZFYVE17
Q5JPB2	reviewed	ZNF831 C20orf174
B4DU55	reviewed	ZNF879
Q96ME7	reviewed	ZNF512 KIAA1805
Q8N988	reviewed	ZNF557
O95388	reviewed	WISP1 CCN4
O00488	reviewed	ZNF593 ZT86
Q96K83	reviewed	ZNF521 EHZF LIP3
Q7Z340	reviewed	ZNF551 KOX23
Q9UBV4	reviewed	WNT16
A6NGD5	reviewed	ZSCAN5C ZSCAN5CP
Q96S55	reviewed	WRNIP1 WHIP
O75348	reviewed	ATP6V1G1 ATP6G ATP6G1 ATP6J
Q96LA9	reviewed	MRGPRX4 MRGX4 SNSR5 SNSR6
P00540	reviewed	MOS
Q96S19	reviewed	METTL26 JFP2 C16orf13
Q01538	reviewed	MYT1 KIAA0835 KIAA1050 MTF1 MYTI PLPB1
P15173	reviewed	MYOG BHLHC3 MYF4
Q8WU39	reviewed	MZB1 MEDA7 PACAP HSPC190
P62906	reviewed	RPL10A NEDD6
Q9P2N5	reviewed	RBM27 KIAA1311
P28702	reviewed	RXRB NR2B2
P26447	reviewed	S100A4 CAPL MTS1
Q92187	reviewed	ST8SIA4 PST PST1 SIAT8D
Q9Y3A5	reviewed	SBDS CGI-97
Q7L0J3	reviewed	SV2A KIAA0736 PSEC0174
P07951	reviewed	TPM2 TMSB
Q6IMI6	reviewed	SULT1C3
P48067	reviewed	SLC6A9
O76082	reviewed	SLC22A5 OCTN2
Q8N9R8	reviewed	SCAI C9orf126
Q86VW1	reviewed	SLC22A16 OCT6
Q969E2	reviewed	SCAMP4
Q92541	reviewed	RTF1 KIAA0252
Q9BWD3	reviewed	RTL8A CXX1B FAM127B MAR8A
P13984	reviewed	GTF2F2 RAP30
O43294	reviewed	TGFB1I1 ARA55
Q9P2W9	reviewed	STX18 GIG9
Q8TBP0	reviewed	TBC1D16
Q53R12	reviewed	TM4SF20 UNQ518/PRO994
P0C7X1	reviewed	TBC1D3H
Q13761	reviewed	RUNX3 AML2 CBFA3 PEBP2A3
Q9BTW9	reviewed	TBCD KIAA0988 SSD1 TFCD PP1096
Q6ZT07	reviewed	TBC1D9 KIAA0882 TBC1D9A
Q2TAM9	reviewed	TUSC1
A0A5B0	reviewed	TRBV14 TCRBV14S1 TCRBV16S1A1N1
A0A0B4J234	reviewed	TRAV2
A0A539	reviewed	TRBV4-2 TCRBV7S3A2 TCRBV7S3A2T
A0A0A6YYG3	reviewed	TRBV6-8
A0A075B6N4	reviewed	TRBV25-1
A0A5A6	reviewed	TRBV11-3 TCRBV21S2A2
Q9UHP3	reviewed	USP25 USP21
O75604	reviewed	USP2 UBP41
Q401N2	reviewed	ZACN L2 LGICZ LGICZ1 ZAC
Q9NUQ3	reviewed	TXLNG CXorf15 ELRG LSR5
O95625	reviewed	ZBTB11
Q9NWZ5	reviewed	UCKL1 URKL1 F538
O60293	reviewed	ZFC3H1 CCDC131 KIAA0546 PSRC2
P61129	reviewed	ZC3H6 KIAA2035 ZC3HDC6
Q8N2G6	reviewed	ZCCHC24 C10orf56
Q9NUD5	reviewed	ZCCHC3 C20orf99
Q8IYP9	reviewed	ZDHHC23
Q8NCN2	reviewed	ZBTB34 KIAA1993
O60315	reviewed	ZEB2 KIAA0569 SIP1 ZFHX1B ZFX1B HRIHFB2411
Q9H6R6	reviewed	ZDHHC6 ZNF376
A3KMH1	reviewed	VWA8 KIAA0564
Q86XD8	reviewed	ZFAND4 ANUBL1
P0C6A0	reviewed	ZGLP1 GLP1
Q96DN2	reviewed	VWCE URG11
Q9GZL7	reviewed	WDR12
Q5JTN6	reviewed	WDR38
Q9Y2I8	reviewed	WDR37 KIAA0982
P49910	reviewed	ZNF165 ZPF165 ZSCAN7
O43296	reviewed	ZNF264 KIAA0412
Q96BR6	reviewed	ZNF669
Q9H0M5	reviewed	ZNF700
Q3SXZ3	reviewed	ZNF718
Q8IUB5	reviewed	WFDC13 C20orf138 WAP13
P98155	reviewed	VLDLR
Q7Z5H4	reviewed	VN1R5 V1RL5
P36543	reviewed	ATP6V1E1 ATP6E ATP6E2
Q69YI7	reviewed	NAIF1 C9orf90
P23515	reviewed	OMG OMGP
P0DPF2	reviewed	NBPF20
O95803	reviewed	NDST3 HSST3 UNQ2544/PRO4998
O00232	reviewed	PSMD12
Q9H3R1	reviewed	NDST4 HSST4
Q8TAP9	reviewed	MPLKIP C7orf11 TTDN1
Q9NVZ3	reviewed	NECAP2
Q14764	reviewed	MVP LRP
Q8NCF5	reviewed	NFATC2IP NIP45
Q14324	reviewed	MYBPC2 MYBPCF
Q8WXR4	reviewed	MYO3B
Q6ZSM3	reviewed	SLC16A12 MCT12
Q92186	reviewed	ST8SIA2 SIAT8B STX
Q92185	reviewed	ST8SIA1 SIAT8 SIAT8A
Q08ET2	reviewed	SIGLEC14 UNQ294/PRO333
A8MWV9	reviewed	SMIM34A
Q658L1	reviewed	SAXO2 FAM154B
O95486	reviewed	SEC24A
P50991	reviewed	CCT4 CCTD SRB
Q9BRJ7	reviewed	NUDT16L1 SDOS TIRR
Q96H15	reviewed	TIMD4 TIM4
O43897	reviewed	TLL1 TLL
Q96GX1	reviewed	TCTN2 C12orf38 TECT2
Q12893	reviewed	TMEM115 PL6 LUCA11.2
Q01831	reviewed	XPC XPCC
A0A1B0GX68	reviewed	TRBV2
Q8N976	reviewed	
A0A577	reviewed	TRBV4-1 TCRBV7S1A1N2T
A0A0C4DH59	reviewed	TRBV5-4
O75312	reviewed	ZPR1 ZNF259
Q12792	reviewed	TWF1 PTK9
Q8NB14	reviewed	USP38 KIAA1891
Q8TE23	reviewed	TAS1R2 GPR71 T1R2 TR2
Q9BS34	reviewed	ZNF670
Q9UNY5	reviewed	ZNF232 ZSCAN11
Q9P2F9	reviewed	ZNF319 KIAA1388
O76024	reviewed	WFS1
P40337	reviewed	VHL
Q68DI1	reviewed	ZNF776
Q9H8G1	reviewed	ZNF430
Q86VK4	reviewed	ZNF410 APA1
Q8N782	reviewed	ZNF525 KIAA1979
Q96SK3	reviewed	ZNF607
Q96QS1	reviewed	TSPAN32 PHEMX TSSC6
Q9H892	reviewed	TTC12
Q9Y3V2	reviewed	RWDD3 RSUME
Q9Y2C5	reviewed	SLC17A4
Q8WU08	reviewed	STK32A YANK1
P60468	reviewed	SEC61B
Q6PIS1	reviewed	SLC23A3 E2BP3 SVCT3
Q9UPR3	reviewed	SMG5 EST1B KIAA1089
Q12770	reviewed	SCAP KIAA0199 PSEC0227
O60499	reviewed	STX10 SYN10
Q9Y3I0	reviewed	RTCB C22orf28 HSPC117
Q8WV15	reviewed	TMEM255B FAM70B
Q03167	reviewed	TGFBR3
Q9NYV9	reviewed	TAS2R13
Q9NYV7	reviewed	TAS2R16
Q9NYV8	reviewed	TAS2R14
P61266	reviewed	STX1B STX1B1 STX1B2
O43548	reviewed	TGM5 TGMX
Q6ZS92	reviewed	
Q08188	reviewed	TGM3
Q8IVF5	reviewed	TIAM2 KIAA2016 STEF
P59534	reviewed	TAS2R39
P08621	reviewed	SNRNP70 RNPU1Z RPU1 SNRP70 U1AP1
Q71UM5	reviewed	RPS27L
Q9NVR7	reviewed	TBCCD1
A6NDS4	reviewed	TBC1D3B TBC1D3I
Q96CE8	reviewed	TM4SF18
O60603	reviewed	TLR2 TIL4
Q8N8B7	reviewed	TCEANC
P42680	reviewed	TEC PSCTK4
Q96PL2	reviewed	TECTB
Q9NV29	reviewed	TMEM100
P0CAT3	reviewed	TLX1NB TDI
A0AVI4	reviewed	TMEM129
O43763	reviewed	TLX2 HOX11L1 NCX
Q8IYR6	reviewed	TMEFF1 C9orf2
P49427	reviewed	CDC34 UBCH3 UBE2R1
P22415	reviewed	USF1 BHLHB11 USF
Q6ZVU0	reviewed	
Q6ZS52	reviewed	
Q8N814	reviewed	
A6NDN8	reviewed	
P45974	reviewed	USP5 ISOT
Q8NBS9	reviewed	TXNDC5 TLP46 UNQ364/PRO700
Q9H977	reviewed	WDR54
Q15326	reviewed	ZMYND11 BRAM1 BS69
Q8IZC7	reviewed	ZNF101
Q7Z5U6	reviewed	WDR53
O75800	reviewed	ZMYND10 BLU LUCA12.4
O75437	reviewed	ZNF254 BMZF5 ZNF539 ZNF91L
Q9UPW8	reviewed	UNC13A KIAA1032
Q8IWX7	reviewed	UNC45B CMYA4 UNC45
Q9NWS9	reviewed	ZNF446 ZKSCAN20
Q96N95	reviewed	ZNF396 ZSCAN14
A6NDX5	reviewed	ZNF840P C20orf157 ZNF840
Q6UXR8	reviewed	UNQ6493/PRO21345
Q6PG37	reviewed	ZNF790
P0CG24	reviewed	ZNF883
Q32M78	reviewed	ZNF699
Q08ER8	reviewed	ZNF543
Q8ND25	reviewed	ZNRF1 NIN283
Q03936	reviewed	ZNF92
Q8IVP9	reviewed	ZNF547
Q8NDQ6	reviewed	ZNF540 Nbla10512
Q96PF2	reviewed	TSSK2 DGSG SPOGA2 STK22B
Q69YN4	reviewed	VIRMA KIAA1429 MSTP054
P56705	reviewed	WNT4 UNQ426/PRO864
Q5T7W7	reviewed	TSTD2 C9orf97 PP4189
Q5SRH9	reviewed	TTC39A C1orf34 KIAA0452
Q9UK55	reviewed	SERPINA10 ZPI UNQ707/PRO1358
O14904	reviewed	WNT9A WNT14
Q93098	reviewed	WNT8B
Q9H1J5	reviewed	WNT8A WNT8D
Q8N9L7	reviewed	
Q06455	reviewed	RUNX1T1 AML1T1 CBFA2T1 CDR ETO MTG8 ZMYND2
Q9H1R3	reviewed	MYLK2
Q9HD23	reviewed	MRS2 HPT MRS2L
Q5VT25	reviewed	CDC42BPA KIAA0451
